1738692206,209.8213,1738692206,210,-0.1786957,-0.1745075,6.012969,722221328,31
1738693230,264.4983,1738693230,258,6.49826,6.345957,5.98929,723245371,30
1738694254,314.2524,1738694254,316,-1.747589,-1.70663,6.054386,724269415,29
1738695278,356.8898,1738695278,360,-3.110168,-3.037274,6.048467,725293450,25
1738696302,403.0714,1738696302,399,4.071442,3.976017,6.154994,726317491,28
1738697326,455.1625,1738697326,450,5.162476,5.04148,6.379887,727341536,34
1738698350,501.4543,1738698350,509,-7.545715,-7.368862,6.433152,728365577,26
1738699374,550.1696,1738699374,549,1.169556,1.142144,6.373975,729389619,26
1738700398,596.4407,1738700398,596,0.4406738,0.4303455,6.474594,730413659,27
1738701422,649.762,1738701422,646,3.761963,3.673792,6.44501,731437706,31
1738702446,693.0096,1738702446,697,-3.990417,-3.896892,6.048489,732461743,26
1738703470,730.9523,1738703470,738,-7.047729,-6.882548,-3.243402,733486119,364
1738704495,124.7723,1738704495,109,15.77229,15.40263,-1.171835,734510163,27
